label	effect	frames	fps	avg_wall_us	p95_wall_us	p99_wall_us	slow_gt_16_7ms	slow_gt_20ms	avg_cpu_pct	p95_cpu_pct	max_trace_cpu_pct	max_sample_cpu_pct	avg_cpu_us	p95_cpu_us	avg_draw_us	p95_draw_us	avg_present_us	p95_present_us	avg_vsync_us	p95_vsync_us	avg_clear_us	p95_clear_us	avg_background_us	p95_background_us	avg_projection_us	p95_projection_us	avg_image_blit_us	p95_image_blit_us	avg_sprite_us	p95_sprite_us	avg_post_us	p95_post_us	avg_hud_us	p95_hud_us	avg_glyph_count	p95_glyph_count	max_glyph_count	avg_glyph_pixels	p95_glyph_pixels	max_glyph_pixels	avg_tile_count	p95_tile_count	max_tile_count	avg_vector_segment_count	p95_vector_segment_count	max_vector_segment_count	avg_bob_count	p95_bob_count	max_bob_count	avg_palette_step_count	p95_palette_step_count	max_palette_step_count	avg_hidden_glyph_count	p95_hidden_glyph_count	max_hidden_glyph_count	avg_scroll_offset	p95_scroll_offset	max_scroll_offset	rss_hwm_kb	visual_ok	date	notes
TEXT-RAW565-BEFORE	typewriter-dialogue-reveal	180	61.1	16363	16472	16616	2	0	20	22	29	89	3378	3649	1667	1878	1520	1572	16640	16658	617	689	1016	1211	0	0	0	0	34	79	0	0	0	0	7	16	16	1074	2151	2151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	vector-stroke-draw-on-text	180	61.1	16370	16456	16668	3	0	18	19	25	89	3105	3207	1397	1485	1518	1566	16640	16657	619	675	739	791	38	53	0	0	0	0	0	0	0	0	5	6	6	5	6	6	0	0	0	17	20	20	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	continue-countdown-panic	180	61.0	16380	16458	16616	2	0	19	21	31	89	3294	3491	1663	1763	1446	1471	16637	16651	602	646	919	939	0	0	0	0	141	201	0	0	0	0	10	10	10	4217	4363	4363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	trackball-signature-initials	180	61.1	16356	16442	16695	3	0	32	33	40	89	5300	5458	3629	3758	1499	1567	16602	16656	631	671	2902	2953	0	0	0	0	95	99	0	0	0	0	3	3	3	441	441	441	0	0	0	0	0	0	42	42	42	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	grawlix-speech-bubble	180	61.1	16372	16432	16935	3	0	27	30	43	89	4608	4956	3188	3444	1266	1304	16618	16654	601	702	2530	2730	0	0	0	0	57	70	0	0	0	0	6	6	6	1392	1392	1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	rasterbar-title-backing	180	61.1	16368	16497	16687	3	0	21	22	32	89	3570	3729	1890	2089	1486	1563	16638	16654	612	687	1181	1348	0	0	0	0	97	168	0	0	0	0	11	11	11	2928	2928	2928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	palette-cycled-text-fill	180	61.1	16360	16548	16673	3	0	18	20	26	89	3171	3435	1450	1505	1520	1612	16615	16657	625	671	737	777	0	0	0	0	86	155	0	0	0	0	10	10	10	5004	5004	5004	0	0	0	0	0	0	0	0	0	139	139	139	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	plasma-filled-logo-text	180	61.1	16373	16438	16715	3	0	27	29	37	89	4606	4804	3035	3179	1398	1456	16639	16652	616	669	2368	2504	0	0	0	0	50	58	0	0	0	0	6	6	6	3420	3420	3420	0	0	0	0	0	0	0	0	0	95	95	95	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	victory-quote-textbox	180	61.1	16365	16522	16707	4	0	19	21	28	89	3324	3635	1616	1707	1514	1575	16640	16653	615	674	756	780	0	0	0	0	243	317	0	0	0	0	22	22	22	3373	3373	3373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	continue-screen-tip-ticker	180	61.1	16363	16516	16843	5	0	20	21	30	89	3403	3610	1756	1864	1467	1581	16613	16654	613	678	927	954	0	0	0	0	216	333	0	0	0	0	33	54	57	7180	9824	9872	0	0	0	0	0	0	0	0	0	0	0	0	3	14	16	716	1360	1432	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	finish-him-impact-prompt	180	61.1	16367	16506	16749	3	0	27	29	35	89	4651	4852	3124	3178	1361	1456	16641	16660	593	645	2426	2495	0	0	0	0	105	121	0	0	0	0	9	9	9	5148	5148	5148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	neo-geo-boot-slogan-flash	180	61.1	16373	16421	16872	4	0	25	26	39	89	4272	4361	2868	2930	1249	1290	16644	16655	593	637	2200	2266	0	0	0	0	75	102	0	0	0	0	17	23	23	4408	5968	5968	0	0	0	0	0	0	0	0	0	0	0	0	6	12	12	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	extend-letter-bubbles	180	61.1	16375	16463	16826	3	0	20	21	32	89	3356	3535	1806	1822	1370	1407	16613	16649	589	616	1051	1057	0	0	0	0	165	175	0	0	0	0	6	6	6	855	855	855	0	0	0	0	0	0	6	6	6	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	phrase-spelling-bonus-meter	180	61.1	16362	16451	16645	1	0	18	19	24	89	3069	3124	1451	1487	1437	1470	16642	16658	595	638	810	844	0	0	0	0	45	57	0	0	0	0	5	5	5	1328	1328	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	powerup-letter-icon-pop	180	61.1	16378	16448	16860	3	0	23	27	36	89	4003	4546	2626	3109	1227	1331	16642	16662	587	631	1993	2520	0	0	0	0	46	68	0	0	0	0	4	4	4	754	855	855	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	intermission-caption-card	180	61.1	16373	16490	16589	2	0	27	34	42	89	4639	5636	3044	4034	1408	1498	16639	16653	594	650	2008	3014	0	0	0	0	441	513	0	0	0	0	16	16	16	2498	2498	2498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	attract-instruction-pages	180	61.1	16366	16461	16689	4	0	18	19	27	89	3095	3225	1484	1551	1431	1481	16635	16654	598	658	773	829	0	0	0	0	111	168	0	0	0	0	32	32	32	4491	4491	4491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	wave-announcement-banner	180	61.1	16365	16494	16686	3	0	19	20	26	89	3233	3324	1536	1586	1510	1563	16640	16657	618	660	764	793	0	0	0	0	152	225	0	0	0	0	5	5	5	1135	1296	1296	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	430	900	954	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	get-ready-voice-text-sync	180	61.1	16364	16528	16659	1	0	19	21	27	89	3348	3536	1666	1736	1491	1648	16641	16654	616	661	955	1000	0	0	0	0	94	108	0	0	0	0	8	8	8	4570	6321	6321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	dot-matrix-credit-roll	180	61.1	16375	16471	16821	3	0	22	23	36	89	3681	3820	2054	2133	1441	1514	16638	16652	607	651	1366	1446	0	0	0	0	81	137	0	0	0	0	39	39	39	2065	2408	2408	44	44	44	0	0	0	0	0	0	0	0	0	4	32	39	179	340	358	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-copperbar-scrolltext	180	61.1	16362	16525	16742	4	0	21	23	33	89	3629	4025	1955	2077	1487	1603	16582	16658	614	677	1178	1235	0	0	0	0	162	304	0	0	0	0	27	50	53	5912	8944	9024	0	0	0	0	0	0	0	0	0	0	0	0	3	15	18	716	1360	1432	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-rainbow-raster-title	180	61.1	16372	16574	16710	5	0	18	19	26	89	3128	3312	1457	1521	1484	1603	16612	16653	613	653	727	759	0	0	0	0	115	197	0	0	0	0	14	14	14	3760	3760	3760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-copper-split-credits	180	61.1	16369	16439	16545	0	0	18	19	27	89	3152	3235	1459	1516	1508	1559	16641	16655	611	649	744	771	0	0	0	0	104	183	0	0	0	0	39	39	39	2484	2484	2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-blitter-bob-letter-swarm	180	61.1	16364	16500	16631	1	0	20	22	33	89	3398	3635	1803	1855	1425	1490	16615	16654	617	658	729	765	0	0	0	0	457	521	0	0	0	0	96	96	96	13716	14169	14361	0	0	0	0	0	0	96	96	96	0	0	0	3	7	8	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-bob-path-scrolltext	180	61.1	16373	16496	16654	2	0	19	20	27	89	3217	3426	1562	1635	1473	1537	16639	16651	609	662	821	845	0	0	0	0	132	201	0	0	0	0	34	34	34	2032	2032	2032	0	0	0	0	0	0	42	42	42	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-shadebob-writing-text	180	61.1	16368	16497	16628	1	0	26	27	34	89	4395	4599	2735	2885	1482	1538	16640	16654	613	678	721	757	0	0	0	0	1399	1480	0	0	0	0	3	8	8	1050	2272	2272	0	0	0	0	0	0	80	80	80	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-infinite-bob-glyph-trail	180	61.1	16363	16443	16785	4	0	28	32	53	89	4751	5363	3322	3915	1273	1334	16641	16655	611	653	2138	2698	0	0	0	0	571	625	0	0	0	0	155	155	155	22051	22221	22317	0	0	0	0	0	0	180	180	180	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-kefrens-bar-text-wipe	180	61.1	16353	16446	16635	1	0	25	28	38	89	4192	4687	2487	2957	1517	1584	16642	16657	628	664	951	961	0	0	0	0	906	1365	0	0	0	0	7	7	7	1824	1824	1824	0	0	0	0	0	0	0	0	0	540	540	540	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-moire-circle-title-mask	180	61.1	16368	16517	16807	3	0	44	46	57	89	7409	7778	5839	6007	1409	1482	16632	16655	620	667	5174	5368	0	0	0	0	44	51	0	0	0	0	5	5	5	3060	3060	3060	0	0	0	0	0	0	0	0	0	85	85	85	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-plasma-scrolltext-fill	180	61.1	16365	16447	16668	3	0	34	36	44	89	5743	5929	4164	4304	1411	1461	16641	16652	623	672	3481	3596	0	0	0	0	60	93	0	0	0	0	14	26	27	1776	3276	3501	0	0	0	0	0	0	0	0	0	16	30	31	1	2	2	268	510	537	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-keftales-zoom-texture	180	61.1	16375	16518	16663	2	0	26	28	34	89	4434	4658	2906	3041	1369	1437	16639	16651	608	652	2256	2393	40	71	0	0	0	0	0	0	0	0	2	2	2	1833	4114	4114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-rotozoom-logo-text	180	61.1	16370	16461	16672	3	0	38	39	50	89	6319	6536	4771	4900	1390	1448	16619	16654	624	668	4001	4165	145	185	0	0	0	0	0	0	0	0	4	4	4	4	4	4	0	0	0	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-wobbler-flag-text	180	61.1	16370	16438	16768	4	0	18	19	26	89	3077	3191	1400	1439	1493	1560	16638	16651	604	665	741	769	54	63	0	0	0	0	0	0	0	0	11	11	11	1638	1638	1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-texture-tunnel-text-ribbon	180	61.1	16353	16409	16917	4	0	84	86	99	89	13855	14200	12280	12570	1418	1439	16645	16653	619	684	11533	11847	127	154	0	0	0	0	0	0	0	0	31	31	31	3051	3408	3453	0	0	0	0	0	0	36	36	36	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-vector-line-font-spin	180	61.1	16372	16500	16612	0	0	18	19	26	89	3149	3263	1503	1589	1457	1515	16636	16663	611	666	729	758	162	248	0	0	0	0	0	0	0	0	4	4	4	4	4	4	0	0	0	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-filled-vector-logo-turntable	180	61.1	16369	16437	16892	4	0	25	27	42	89	4344	4723	2902	2999	1285	1341	16641	16659	601	641	2261	2373	39	51	0	0	0	0	0	0	0	0	5	5	5	2075	2075	2075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-glenz-transparent-text	180	61.1	16370	16496	16777	4	0	19	20	28	89	3217	3432	1549	1625	1476	1541	16639	16658	612	653	815	851	0	0	0	0	122	180	0	0	0	0	20	20	20	7900	7900	7900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-blenk-metal-text-sweep	180	61.1	16365	16455	16686	4	0	18	19	26	89	3127	3222	1426	1473	1511	1562	16638	16654	618	659	748	776	0	0	0	0	58	132	0	0	0	0	5	5	5	2880	2880	2880	0	0	0	0	0	0	0	0	0	80	80	80	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-rubber-gel-text-twist	180	61.1	16363	16461	16955	4	0	28	29	39	89	4740	5082	3151	3216	1425	1465	16641	16655	626	664	2462	2543	62	105	0	0	0	0	0	0	0	0	6	6	6	3843	4055	4246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-BEFORE	amiga-scrolltext-explode-reassemble	180	61.1	16354	16438	16851	3	0	28	29	39	89	4818	4903	3229	3263	1427	1472	16643	16654	625	664	2458	2513	0	0	0	0	144	193	0	0	0	0	44	44	44	2212	2516	2516	0	0	0	0	0	0	48	48	48	0	0	0	5	18	19	358	680	716	10360	not-run	2026-06-15T07:52:08Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	insert-coin-blink-cadence	180	61.0	16395	16452	16723	3	1	19	20	29	81	3232	3390	1583	1721	1461	1515	16639	16659	616	666	783	811	0	0	0	0	183	317	0	0	0	0	27	32	32	7889	9827	9827	0	0	0	0	0	0	0	0	0	0	0	0	5	10	10	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	high-score-initials-cursor-pulse	180	61.1	16357	16480	16703	3	0	20	21	28	81	3514	3690	1931	1962	1415	1456	16625	16657	621	662	816	846	0	0	0	0	492	549	0	0	0	0	58	58	58	23525	23525	23525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	sine-wave-text-scroller	180	61.1	16357	16518	16665	2	0	19	20	27	81	3272	3362	1610	1699	1484	1536	16642	16658	622	658	837	856	0	0	0	0	151	215	0	0	0	0	26	48	51	5666	8464	8656	0	0	0	0	0	0	0	0	0	0	0	0	3	15	17	716	1360	1432	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	per-letter-bounce	180	61.1	16365	16448	16787	4	0	25	30	39	81	4280	5021	2832	3474	1293	1351	16644	16656	613	683	2130	2721	0	0	0	0	88	120	0	0	0	0	10	10	10	4175	4175	4175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	per-letter-palette-chase	180	61.1	16362	16573	16881	3	0	18	20	29	81	3185	3288	1493	1542	1504	1553	16641	16658	619	672	792	832	0	0	0	0	80	137	0	0	0	0	11	11	11	4300	4300	4300	0	0	0	0	0	0	0	0	0	12	12	12	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	text-zoom-from-horizon	180	61.1	16368	16535	16707	5	0	18	19	27	81	3098	3222	1423	1493	1490	1561	16638	16654	603	674	775	804	43	84	0	0	0	0	0	0	0	0	2	2	2	1639	4114	4114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	letter-tiles-snap-into-grid	180	61.1	16362	16463	16755	3	0	24	26	35	81	4114	4333	2489	2587	1451	1494	16643	16656	622	686	1808	1895	0	0	0	0	57	83	0	0	0	0	5	5	5	706	747	747	5	5	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	logo-shimmer-palette-cycle	180	61.1	16364	16470	16781	3	0	21	22	34	81	3570	3684	1900	1983	1473	1535	16635	16651	616	680	1160	1188	0	0	0	0	124	207	0	0	0	0	11	11	11	2848	2848	2848	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	score-counter-rolling-digits	180	61.1	16359	16445	16766	4	0	19	20	28	81	3250	3313	1587	1652	1476	1519	16641	16661	620	663	816	845	0	0	0	0	151	222	0	0	0	0	11	11	11	3367	3555	3705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	ready-go-slap-burst	180	61.1	16362	16467	16702	4	0	18	19	25	81	3139	3232	1453	1523	1502	1558	16641	16657	618	651	748	779	0	0	0	0	86	170	0	0	0	0	3	5	5	1517	2952	2952	0	0	0	0	0	0	36	36	36	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	typewriter-dialogue-reveal	180	61.1	16372	16463	16667	2	0	19	21	27	81	3338	3512	1644	1759	1502	1577	16638	16652	616	719	997	1029	0	0	0	0	30	48	0	0	0	0	7	16	16	1074	2151	2151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	vector-stroke-draw-on-text	180	61.1	16368	16463	16784	5	0	18	20	26	81	3083	3335	1389	1461	1500	1568	16639	16651	609	656	743	796	36	46	0	0	0	0	0	0	0	0	5	6	6	5	6	6	0	0	0	17	20	20	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	continue-countdown-panic	180	61.1	16359	16464	16643	1	0	19	21	28	81	3357	3457	1699	1777	1477	1532	16641	16656	609	666	936	960	0	0	0	0	153	224	0	0	0	0	10	10	10	4217	4363	4363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	trackball-signature-initials	180	61.1	16367	16481	16595	1	0	30	32	40	81	5150	5330	3526	3665	1452	1528	16639	16652	607	675	2824	2944	0	0	0	0	94	120	0	0	0	0	3	3	3	441	441	441	0	0	0	0	0	0	42	42	42	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	grawlix-speech-bubble	180	61.1	16363	16411	16801	3	0	27	29	44	81	4594	4857	3182	3410	1259	1304	16642	16653	614	660	2511	2724	0	0	0	0	57	67	0	0	0	0	6	6	6	1392	1392	1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	rasterbar-title-backing	180	61.1	16363	16546	16823	6	0	21	23	34	81	3544	3915	1875	1954	1474	1541	16634	16656	614	664	1161	1204	0	0	0	0	100	182	0	0	0	0	11	11	11	2928	2928	2928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	palette-cycled-text-fill	180	61.1	16357	16446	16716	4	0	18	20	26	81	3142	3439	1441	1510	1502	1554	16640	16662	623	667	736	773	0	0	0	0	81	157	0	0	0	0	10	10	10	5004	5004	5004	0	0	0	0	0	0	0	0	0	139	139	139	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	plasma-filled-logo-text	180	61.1	16366	16454	16569	2	0	27	29	37	81	4640	4821	3061	3174	1405	1473	16641	16657	614	673	2394	2523	0	0	0	0	52	66	0	0	0	0	6	6	6	3420	3420	3420	0	0	0	0	0	0	0	0	0	95	95	95	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	victory-quote-textbox	180	61.1	16355	16477	16821	4	0	19	21	28	81	3323	3629	1619	1670	1506	1560	16640	16656	620	664	762	811	0	0	0	0	236	301	0	0	0	0	22	22	22	3373	3373	3373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	continue-screen-tip-ticker	180	61.1	16367	16435	16658	2	0	20	20	30	81	3366	3425	1734	1785	1445	1522	16640	16653	606	647	928	952	0	0	0	0	198	260	0	0	0	0	33	54	57	7180	9824	9872	0	0	0	0	0	0	0	0	0	0	0	0	3	14	16	716	1360	1432	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	finish-him-impact-prompt	180	61.2	16353	16448	16690	3	0	29	29	35	81	4812	4876	3213	3256	1438	1466	16643	16656	630	663	2471	2527	0	0	0	0	112	130	0	0	0	0	9	9	9	5148	5148	5148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
TEXT-RAW565-AFTER	neo-geo-boot-slogan-flash	180	61.2	16347	16403	16811	3	0	27	27	43	81	4542	4551	3053	3050	1331	1336	16645	16655	624	664	2349	2370	0	0	0	0	79	105	0	0	0	0	17	23	23	4408	5968	5968	0	0	0	0	0	0	0	0	0	0	0	0	6	12	12	0	0	0	19476	not-run	2026-06-15T08:02:20Z	fb_format=565; preview_format=raw-rgb565; mode=mega; segment_secs=3
